match_id,assist,champion_level,champion_id,champion_name,dmg_to_turrets,deaths,first_blood,first_tower,gold_spend,item0,item1,item2,item3,item4,item5,item6,item0_name,item1_name,item2_name,item3_name,item4_name,item5_name,item6_name,kills,participate_id,sumoner_level,id,team_position,total_damage,total_damage_taken,minions_killed,turret_kills,win,league_id,queue_type,tier,division,id,account_id,puuid,name,points,wins,loses,veteran,inactive,freshBlood,streak
NA1_4588192064,14,13,111,Nautilus,0,9,0,0,7900,3860,3067,1011,2055,6667,3111,3364,Bulwark of the Mountain,Kindlegem,Giant's Belt,Control Ward,Radiant Virtue,Mercury's Treads,Oracle Lens,0,5,827,-VVBihQSWaaYPt2-AN0q1EJju2-AfmlrGhlOLNJn0xBVPEo,UTILITY,8889,32226,40,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,-VVBihQSWaaYPt2-AN0q1EJju2-AfmlrGhlOLNJn0xBVPEo,KVkiz_8CIfcw2CIBHiqV-vqFv9UPTIorrfPs_qxpb2Gbxg,yy9cAnXm5Tnu6Z9TxVmzLLOMwZ1FazJOtB3Pkz70w7vEubmnLak9l7kQxsasOOoSrBinKJR1oxZykA,CuriousJoe,715,153,149,0,0,1,0
NA1_4588239977,17,15,497,Rakan,1413,6,0,0,8625,3860,3107,4643,2065,3158,1028,3364,Bulwark of the Mountain,Redemption,Vigilant Wardstone,Shurelya's Battlesong,Ionian Boots of Lucidity,Ruby Crystal,Oracle Lens,2,5,827,-VVBihQSWaaYPt2-AN0q1EJju2-AfmlrGhlOLNJn0xBVPEo,UTILITY,8181,22821,43,6,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,-VVBihQSWaaYPt2-AN0q1EJju2-AfmlrGhlOLNJn0xBVPEo,KVkiz_8CIfcw2CIBHiqV-vqFv9UPTIorrfPs_qxpb2Gbxg,yy9cAnXm5Tnu6Z9TxVmzLLOMwZ1FazJOtB3Pkz70w7vEubmnLak9l7kQxsasOOoSrBinKJR1oxZykA,CuriousJoe,715,153,149,0,0,1,0
NA1_4588300327,7,11,111,Nautilus,0,7,1,0,6575,3860,6667,2055,3158,3067,1028,3364,Bulwark of the Mountain,Radiant Virtue,Control Ward,Ionian Boots of Lucidity,Kindlegem,Ruby Crystal,Oracle Lens,2,10,828,-VVBihQSWaaYPt2-AN0q1EJju2-AfmlrGhlOLNJn0xBVPEo,UTILITY,6574,19243,38,0,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,-VVBihQSWaaYPt2-AN0q1EJju2-AfmlrGhlOLNJn0xBVPEo,KVkiz_8CIfcw2CIBHiqV-vqFv9UPTIorrfPs_qxpb2Gbxg,yy9cAnXm5Tnu6Z9TxVmzLLOMwZ1FazJOtB3Pkz70w7vEubmnLak9l7kQxsasOOoSrBinKJR1oxZykA,CuriousJoe,715,153,149,0,0,1,0
NA1_4588335485,3,9,89,Leona,0,0,0,0,4350,3859,2055,3047,3105,1028,3067,3364,Targon's Buckler,Control Ward,Plated Steelcaps,Aegis of the Legion,Ruby Crystal,Kindlegem,Oracle Lens,2,10,828,-VVBihQSWaaYPt2-AN0q1EJju2-AfmlrGhlOLNJn0xBVPEo,UTILITY,2298,4320,30,0,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,-VVBihQSWaaYPt2-AN0q1EJju2-AfmlrGhlOLNJn0xBVPEo,KVkiz_8CIfcw2CIBHiqV-vqFv9UPTIorrfPs_qxpb2Gbxg,yy9cAnXm5Tnu6Z9TxVmzLLOMwZ1FazJOtB3Pkz70w7vEubmnLak9l7kQxsasOOoSrBinKJR1oxZykA,CuriousJoe,715,153,149,0,0,1,0
NA1_4588367405,12,12,99,Lux,836,3,0,0,8325,0,4644,3020,3853,4645,1082,3364,No item,Crown of the Shattered Queen,Sorcerer's Shoes,Shard of True Ice,Shadowflame,Dark Seal,Oracle Lens,9,10,828,-VVBihQSWaaYPt2-AN0q1EJju2-AfmlrGhlOLNJn0xBVPEo,UTILITY,13525,8554,34,2,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,-VVBihQSWaaYPt2-AN0q1EJju2-AfmlrGhlOLNJn0xBVPEo,KVkiz_8CIfcw2CIBHiqV-vqFv9UPTIorrfPs_qxpb2Gbxg,yy9cAnXm5Tnu6Z9TxVmzLLOMwZ1FazJOtB3Pkz70w7vEubmnLak9l7kQxsasOOoSrBinKJR1oxZykA,CuriousJoe,715,153,149,0,0,1,0
NA1_4588727066,15,11,412,Thresh,0,3,0,0,5525,3859,2055,3158,3190,3067,1004,3364,Targon's Buckler,Control Ward,Ionian Boots of Lucidity,Locket of the Iron Solari,Kindlegem,Faerie Charm,Oracle Lens,0,5,828,-VVBihQSWaaYPt2-AN0q1EJju2-AfmlrGhlOLNJn0xBVPEo,UTILITY,5187,10942,31,1,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,-VVBihQSWaaYPt2-AN0q1EJju2-AfmlrGhlOLNJn0xBVPEo,KVkiz_8CIfcw2CIBHiqV-vqFv9UPTIorrfPs_qxpb2Gbxg,yy9cAnXm5Tnu6Z9TxVmzLLOMwZ1FazJOtB3Pkz70w7vEubmnLak9l7kQxsasOOoSrBinKJR1oxZykA,CuriousJoe,715,153,149,0,0,1,0
NA1_4588832888,11,13,99,Lux,369,8,0,0,10000,6655,4630,0,3853,3020,4645,3364,Luden's Tempest,Blighting Jewel,No item,Shard of True Ice,Sorcerer's Shoes,Shadowflame,Oracle Lens,7,5,828,-VVBihQSWaaYPt2-AN0q1EJju2-AfmlrGhlOLNJn0xBVPEo,UTILITY,25821,17265,55,1,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,-VVBihQSWaaYPt2-AN0q1EJju2-AfmlrGhlOLNJn0xBVPEo,KVkiz_8CIfcw2CIBHiqV-vqFv9UPTIorrfPs_qxpb2Gbxg,yy9cAnXm5Tnu6Z9TxVmzLLOMwZ1FazJOtB3Pkz70w7vEubmnLak9l7kQxsasOOoSrBinKJR1oxZykA,CuriousJoe,715,153,149,0,0,1,0
NA1_4588861869,2,7,497,Rakan,0,4,0,0,2925,3859,3111,3067,1029,2055,0,3364,Targon's Buckler,Mercury's Treads,Kindlegem,Cloth Armor,Control Ward,No item,Oracle Lens,0,5,828,-VVBihQSWaaYPt2-AN0q1EJju2-AfmlrGhlOLNJn0xBVPEo,UTILITY,3230,7391,25,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,-VVBihQSWaaYPt2-AN0q1EJju2-AfmlrGhlOLNJn0xBVPEo,KVkiz_8CIfcw2CIBHiqV-vqFv9UPTIorrfPs_qxpb2Gbxg,yy9cAnXm5Tnu6Z9TxVmzLLOMwZ1FazJOtB3Pkz70w7vEubmnLak9l7kQxsasOOoSrBinKJR1oxZykA,CuriousJoe,715,153,149,0,0,1,0
NA1_4589658899,18,10,99,Lux,3120,0,0,0,5935,3853,0,6655,1082,1052,3020,3364,Shard of True Ice,No item,Luden's Tempest,Dark Seal,Amplifying Tome,Sorcerer's Shoes,Oracle Lens,1,10,828,-VVBihQSWaaYPt2-AN0q1EJju2-AfmlrGhlOLNJn0xBVPEo,UTILITY,12416,2533,20,6,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,-VVBihQSWaaYPt2-AN0q1EJju2-AfmlrGhlOLNJn0xBVPEo,KVkiz_8CIfcw2CIBHiqV-vqFv9UPTIorrfPs_qxpb2Gbxg,yy9cAnXm5Tnu6Z9TxVmzLLOMwZ1FazJOtB3Pkz70w7vEubmnLak9l7kQxsasOOoSrBinKJR1oxZykA,CuriousJoe,715,153,149,0,0,1,0
NA1_4589670394,20,12,497,Rakan,546,2,0,0,5450,3860,0,3158,2065,1004,3067,3364,Bulwark of the Mountain,No item,Ionian Boots of Lucidity,Shurelya's Battlesong,Faerie Charm,Kindlegem,Oracle Lens,0,5,829,-VVBihQSWaaYPt2-AN0q1EJju2-AfmlrGhlOLNJn0xBVPEo,UTILITY,6407,10543,39,2,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,-VVBihQSWaaYPt2-AN0q1EJju2-AfmlrGhlOLNJn0xBVPEo,KVkiz_8CIfcw2CIBHiqV-vqFv9UPTIorrfPs_qxpb2Gbxg,yy9cAnXm5Tnu6Z9TxVmzLLOMwZ1FazJOtB3Pkz70w7vEubmnLak9l7kQxsasOOoSrBinKJR1oxZykA,CuriousJoe,715,153,149,0,0,1,0
NA1_4577929151,5,8,99,Lux,327,1,0,0,4650,0,2031,4005,1001,3191,3853,3364,No item,Refillable Potion,Imperial Mandate,Boots,Seeker's Armguard,Shard of True Ice,Oracle Lens,4,10,216,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,UTILITY,6562,4347,3,0,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4582817187,36,18,82,Mordekaiser,1324,15,1,0,22650,4633,3020,3165,4637,3089,3157,2052,Riftmaker,Sorcerer's Shoes,Morellonomicon,Demonic Embrace,Rabadon's Deathcap,Zhonya's Hourglass,Poro-Snax,24,4,218,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,,73072,72143,77,1,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4582964180,9,10,202,Jhin,1160,9,1,0,7025,6693,3009,0,0,3179,3864,3364,Prowler's Claw,Boots of Swiftness,No item,No item,Umbral Glaive,Black Mist Scythe,Oracle Lens,2,10,218,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,UTILITY,7963,16775,34,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4582987637,16,15,111,Nautilus,86,8,1,0,8825,0,2420,3001,3111,3075,3860,3364,No item,Stopwatch,Evenshroud,Mercury's Treads,Thornmail,Bulwark of the Mountain,Oracle Lens,2,10,218,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,UTILITY,7988,23812,45,1,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4583650200,37,17,21,MissFortune,2968,6,0,0,11400,2031,3042,3020,3135,1058,6653,2052,Refillable Potion,Muramana,Sorcerer's Shoes,Void Staff,Needlessly Large Rod,Liandry's Anguish,Poro-Snax,10,4,218,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,,31963,15076,49,4,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4584270093,9,13,18,Tristana,1050,11,1,0,9650,1018,3006,1053,0,3031,6672,0,Cloak of Agility,Berserker's Greaves,Vampiric Scepter,No item,Infinity Edge,Kraken Slayer,No item,12,8,218,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,,14919,20876,35,1,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4584455910,19,17,82,Mordekaiser,1898,7,0,1,10750,1029,4633,3111,3116,1029,3157,2052,Cloth Armor,Riftmaker,Mercury's Treads,Rylai's Crystal Scepter,Cloth Armor,Zhonya's Hourglass,Poro-Snax,15,6,218,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,,27420,28964,36,2,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4584605334,9,13,21,MissFortune,705,9,0,0,9650,0,1058,4645,6653,3020,3853,3364,No item,Needlessly Large Rod,Shadowflame,Liandry's Anguish,Sorcerer's Shoes,Shard of True Ice,Oracle Lens,5,5,218,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,UTILITY,28443,23301,71,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4584635575,6,14,57,Maokai,562,2,0,0,8075,0,6653,3020,0,4637,1082,3364,No item,Liandry's Anguish,Sorcerer's Shoes,No item,Demonic Embrace,Dark Seal,Oracle Lens,4,7,219,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,JUNGLE,12273,23484,15,2,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4585288266,19,15,221,Zeri,5888,7,0,1,12100,6673,3031,3006,3085,1018,1053,2052,Immortal Shieldbow,Infinity Edge,Berserker's Greaves,Runaan's Hurricane,Cloak of Agility,Vampiric Scepter,Poro-Snax,21,10,219,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,,33635,21647,64,4,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4586113487,18,18,517,Sylas,1587,15,0,0,14350,3111,4645,3089,6657,1026,3157,0,Mercury's Treads,Shadowflame,Rabadon's Deathcap,Rod of Ages,Blasting Wand,Zhonya's Hourglass,No item,18,10,219,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,,36425,53371,32,2,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4586139221,14,15,202,Jhin,0,9,0,0,11500,3133,6691,3009,3042,6676,1036,2052,Caulfield's Warhammer,Duskblade of Draktharr,Boots of Swiftness,Muramana,The Collector,Long Sword,Poro-Snax,16,2,219,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,,22475,16994,48,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4587468915,15,16,166,Akshan,4402,8,1,0,13075,3031,3006,3072,3051,1037,6672,2052,Infinity Edge,Berserker's Greaves,Bloodthirster,Hearthbound Axe,Pickaxe,Kraken Slayer,Poro-Snax,21,4,219,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,,30907,19709,62,3,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4587935958,21,14,166,Akshan,780,8,0,0,11000,6672,3091,3111,3153,0,0,2052,Kraken Slayer,Wit's End,Mercury's Treads,Blade of The Ruined King,No item,No item,Poro-Snax,11,9,219,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,,26238,17114,29,1,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4588123005,12,10,201,Braum,454,7,0,0,5800,2055,3190,3067,1006,3047,3857,3364,Control Ward,Locket of the Iron Solari,Kindlegem,Rejuvenation Bead,Plated Steelcaps,Pauldrons of Whiterock,Oracle Lens,0,10,219,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,UTILITY,4590,18553,32,1,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4588170018,28,17,79,Gragas,132,5,0,0,9550,3121,3158,3001,1029,0,3193,0,Fimbulwinter,Ionian Boots of Lucidity,Evenshroud,Cloth Armor,No item,Gargoyle Stoneplate,No item,5,5,219,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,,19027,23964,6,1,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4588761582,19,13,711,Vex,1616,4,0,0,8400,6655,3020,1058,0,0,3157,0,Luden's Tempest,Sorcerer's Shoes,Needlessly Large Rod,No item,No item,Zhonya's Hourglass,No item,9,10,219,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,,19239,7189,21,3,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4588904385,2,8,99,Lux,572,4,0,0,4035,3802,2031,3020,1052,1028,3851,3364,Lost Chapter,Refillable Potion,Sorcerer's Shoes,Amplifying Tome,Ruby Crystal,Frostfang,Oracle Lens,0,10,219,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,UTILITY,4582,7044,25,1,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4588933908,11,10,1,Annie,571,9,0,0,6310,1028,2065,1026,3158,1052,3853,3364,Ruby Crystal,Shurelya's Battlesong,Blasting Wand,Ionian Boots of Lucidity,Amplifying Tome,Shard of True Ice,Oracle Lens,2,5,219,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,UTILITY,11313,18185,9,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4589751453,12,12,21,MissFortune,1924,3,0,0,9650,2055,6653,4628,1058,3020,3853,3364,Control Ward,Liandry's Anguish,Horizon Focus,Needlessly Large Rod,Sorcerer's Shoes,Shard of True Ice,Oracle Lens,6,10,219,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,UTILITY,20570,11447,30,1,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4590311810,31,18,523,Aphelios,7198,12,1,0,17300,3031,3006,3036,3072,3085,6671,2052,Infinity Edge,Berserker's Greaves,Lord Dominik's Regards,Bloodthirster,Runaan's Hurricane,Galeforce,Poro-Snax,27,10,220,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,,96973,37075,93,4,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4585242246,8,17,45,Veigar,5986,4,0,0,12025,3111,3040,2421,3089,1056,6657,3363,Mercury's Treads,Seraph's Embrace,Broken Stopwatch,Rabadon's Deathcap,Doran's Ring,Rod of Ages,Farsight Alteration,7,8,442,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,MIDDLE,31781,28255,223,5,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,olc7tOupDKn6EauouzdQ5Qrc28x7rTW5jKBYSP6T2qA,PzqPhQbEfMqziAR77KytsQGCaNMstaomrOfUli2WAktm-0_Moht-PK9oGfcpHfG6sUvHXQuVQZC1IA,Yassuo,708,133,121,0,0,1,0
