match_id,assist,champion_level,champion_id,champion_name,dmg_to_turrets,deaths,first_blood,first_tower,gold_spend,item0,item1,item2,item3,item4,item5,item6,item0_name,item1_name,item2_name,item3_name,item4_name,item5_name,item6_name,kills,participate_id,sumoner_level,id,team_position,total_damage,total_damage_taken,minions_killed,turret_kills,win,league_id,queue_type,tier,division,id,account_id,puuid,name,points,wins,loses,veteran,inactive,freshBlood,streak
NA1_4588170018,28,17,79,Gragas,132,5,0,0,9550,3121,3158,3001,1029,0,3193,0,Fimbulwinter,Ionian Boots of Lucidity,Evenshroud,Cloth Armor,No item,Gargoyle Stoneplate,No item,5,5,219,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,,19027,23964,6,1,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4588761582,19,13,711,Vex,1616,4,0,0,8400,6655,3020,1058,0,0,3157,0,Luden's Tempest,Sorcerer's Shoes,Needlessly Large Rod,No item,No item,Zhonya's Hourglass,No item,9,10,219,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,,19239,7189,21,3,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4588904385,2,8,99,Lux,572,4,0,0,4035,3802,2031,3020,1052,1028,3851,3364,Lost Chapter,Refillable Potion,Sorcerer's Shoes,Amplifying Tome,Ruby Crystal,Frostfang,Oracle Lens,0,10,219,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,UTILITY,4582,7044,25,1,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4588933908,11,10,1,Annie,571,9,0,0,6310,1028,2065,1026,3158,1052,3853,3364,Ruby Crystal,Shurelya's Battlesong,Blasting Wand,Ionian Boots of Lucidity,Amplifying Tome,Shard of True Ice,Oracle Lens,2,5,219,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,UTILITY,11313,18185,9,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4589751453,12,12,21,MissFortune,1924,3,0,0,9650,2055,6653,4628,1058,3020,3853,3364,Control Ward,Liandry's Anguish,Horizon Focus,Needlessly Large Rod,Sorcerer's Shoes,Shard of True Ice,Oracle Lens,6,10,219,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,UTILITY,20570,11447,30,1,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4590311810,31,18,523,Aphelios,7198,12,1,0,17300,3031,3006,3036,3072,3085,6671,2052,Infinity Edge,Berserker's Greaves,Lord Dominik's Regards,Bloodthirster,Runaan's Hurricane,Galeforce,Poro-Snax,27,10,220,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,,96973,37075,93,4,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4590461585,7,10,111,Nautilus,369,9,0,0,5975,1028,3076,0,3001,3111,3860,3364,Ruby Crystal,Bramble Vest,No item,Evenshroud,Mercury's Treads,Bulwark of the Mountain,Oracle Lens,0,5,220,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,UTILITY,7372,19435,27,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,04xvbhnAIv42UQM45vTffARUBKoKO08Tk1JPiecHNCBtBiplI-sUfIsqjA,Pd6EL31baFTx8XvFyRZTHyjuuu1YIaOk85pYI1yiJtz-TFQgdAfEEsGj,m3W93kLt8CscT0qkUlskm-zeXdqoR1pSZbeLyRth2bqsAy3Zd9bSiKUlTeoEURLgOb4OaMUf4K6tzw,TSM Chime,714,105,100,0,0,0,0
NA1_4585242246,8,17,45,Veigar,5986,4,0,0,12025,3111,3040,2421,3089,1056,6657,3363,Mercury's Treads,Seraph's Embrace,Broken Stopwatch,Rabadon's Deathcap,Doran's Ring,Rod of Ages,Farsight Alteration,7,8,442,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,MIDDLE,31781,28255,223,5,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,olc7tOupDKn6EauouzdQ5Qrc28x7rTW5jKBYSP6T2qA,PzqPhQbEfMqziAR77KytsQGCaNMstaomrOfUli2WAktm-0_Moht-PK9oGfcpHfG6sUvHXQuVQZC1IA,Yassuo,708,133,121,0,0,1,0
NA1_4585258473,19,18,157,Yasuo,11173,12,0,0,19250,3107,3072,3031,6333,6673,3006,3363,Redemption,Bloodthirster,Infinity Edge,Death's Dance,Immortal Shieldbow,Berserker's Greaves,Farsight Alteration,8,3,442,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,MIDDLE,45652,43978,268,5,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,olc7tOupDKn6EauouzdQ5Qrc28x7rTW5jKBYSP6T2qA,PzqPhQbEfMqziAR77KytsQGCaNMstaomrOfUli2WAktm-0_Moht-PK9oGfcpHfG6sUvHXQuVQZC1IA,Yassuo,708,133,121,0,0,1,0
NA1_4585287467,11,15,157,Yasuo,6072,7,1,1,13375,3072,3006,2421,1031,3031,6673,3363,Bloodthirster,Berserker's Greaves,Broken Stopwatch,Chain Vest,Infinity Edge,Immortal Shieldbow,Farsight Alteration,15,3,442,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,MIDDLE,48580,26710,200,2,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,olc7tOupDKn6EauouzdQ5Qrc28x7rTW5jKBYSP6T2qA,PzqPhQbEfMqziAR77KytsQGCaNMstaomrOfUli2WAktm-0_Moht-PK9oGfcpHfG6sUvHXQuVQZC1IA,Yassuo,708,133,121,0,0,1,0
NA1_4585315873,8,15,157,Yasuo,2938,10,0,0,10950,3006,6673,2421,1036,3031,1038,3363,Berserker's Greaves,Immortal Shieldbow,Broken Stopwatch,Long Sword,Infinity Edge,B. F. Sword,Farsight Alteration,4,8,442,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,MIDDLE,20084,26743,197,2,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,olc7tOupDKn6EauouzdQ5Qrc28x7rTW5jKBYSP6T2qA,PzqPhQbEfMqziAR77KytsQGCaNMstaomrOfUli2WAktm-0_Moht-PK9oGfcpHfG6sUvHXQuVQZC1IA,Yassuo,708,133,121,0,0,1,0
NA1_4585327590,1,11,157,Yasuo,750,2,0,0,5000,1055,3006,6673,0,0,0,3363,Doran's Blade,Berserker's Greaves,Immortal Shieldbow,No item,No item,No item,Farsight Alteration,1,3,442,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,MIDDLE,6513,8311,135,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,olc7tOupDKn6EauouzdQ5Qrc28x7rTW5jKBYSP6T2qA,PzqPhQbEfMqziAR77KytsQGCaNMstaomrOfUli2WAktm-0_Moht-PK9oGfcpHfG6sUvHXQuVQZC1IA,Yassuo,708,133,121,0,0,1,0
NA1_4586861128,13,17,157,Yasuo,4404,4,0,0,15725,6333,3026,1036,6673,3031,3006,3363,Death's Dance,Guardian Angel,Long Sword,Immortal Shieldbow,Infinity Edge,Berserker's Greaves,Farsight Alteration,9,3,442,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,MIDDLE,30437,28748,234,4,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,olc7tOupDKn6EauouzdQ5Qrc28x7rTW5jKBYSP6T2qA,PzqPhQbEfMqziAR77KytsQGCaNMstaomrOfUli2WAktm-0_Moht-PK9oGfcpHfG6sUvHXQuVQZC1IA,Yassuo,708,133,121,0,0,1,0
NA1_4586869516,8,14,157,Yasuo,1545,5,1,0,10250,3072,1038,1042,6673,3006,1055,3363,Bloodthirster,B. F. Sword,Dagger,Immortal Shieldbow,Berserker's Greaves,Doran's Blade,Farsight Alteration,7,3,442,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,MIDDLE,20738,18807,178,1,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,olc7tOupDKn6EauouzdQ5Qrc28x7rTW5jKBYSP6T2qA,PzqPhQbEfMqziAR77KytsQGCaNMstaomrOfUli2WAktm-0_Moht-PK9oGfcpHfG6sUvHXQuVQZC1IA,Yassuo,708,133,121,0,0,1,0
NA1_4586889238,6,18,157,Yasuo,11995,5,0,0,18775,3031,3072,3026,6333,6673,3006,3363,Infinity Edge,Bloodthirster,Guardian Angel,Death's Dance,Immortal Shieldbow,Berserker's Greaves,Farsight Alteration,17,8,442,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,MIDDLE,43976,27322,275,6,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,olc7tOupDKn6EauouzdQ5Qrc28x7rTW5jKBYSP6T2qA,PzqPhQbEfMqziAR77KytsQGCaNMstaomrOfUli2WAktm-0_Moht-PK9oGfcpHfG6sUvHXQuVQZC1IA,Yassuo,708,133,121,0,0,1,0
NA1_4587412890,9,11,157,Yasuo,2417,1,0,0,5825,2031,6673,1018,0,1055,3006,3363,Refillable Potion,Immortal Shieldbow,Cloak of Agility,No item,Doran's Blade,Berserker's Greaves,Farsight Alteration,1,8,443,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,MIDDLE,10307,9095,136,1,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,olc7tOupDKn6EauouzdQ5Qrc28x7rTW5jKBYSP6T2qA,PzqPhQbEfMqziAR77KytsQGCaNMstaomrOfUli2WAktm-0_Moht-PK9oGfcpHfG6sUvHXQuVQZC1IA,Yassuo,708,133,121,0,0,1,0
NA1_4588698869,4,14,157,Yasuo,3326,6,0,0,10225,6673,3072,3006,1038,1018,1055,3363,Immortal Shieldbow,Bloodthirster,Berserker's Greaves,B. F. Sword,Cloak of Agility,Doran's Blade,Farsight Alteration,8,8,443,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,MIDDLE,17477,15317,196,1,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,olc7tOupDKn6EauouzdQ5Qrc28x7rTW5jKBYSP6T2qA,PzqPhQbEfMqziAR77KytsQGCaNMstaomrOfUli2WAktm-0_Moht-PK9oGfcpHfG6sUvHXQuVQZC1IA,Yassuo,708,133,121,0,0,1,0
NA1_4588702369,6,17,45,Veigar,3046,5,0,0,11875,6657,0,3111,1033,3040,3089,3363,Rod of Ages,No item,Mercury's Treads,Null-Magic Mantle,Seraph's Embrace,Rabadon's Deathcap,Farsight Alteration,9,4,443,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,BOTTOM,21678,19938,220,3,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,olc7tOupDKn6EauouzdQ5Qrc28x7rTW5jKBYSP6T2qA,PzqPhQbEfMqziAR77KytsQGCaNMstaomrOfUli2WAktm-0_Moht-PK9oGfcpHfG6sUvHXQuVQZC1IA,Yassuo,708,133,121,0,0,1,0
NA1_4588721244,1,12,157,Yasuo,0,5,0,0,6125,3006,6673,1018,1033,1054,0,3363,Berserker's Greaves,Immortal Shieldbow,Cloak of Agility,Null-Magic Mantle,Doran's Shield,No item,Farsight Alteration,2,3,443,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,MIDDLE,6788,13744,163,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,olc7tOupDKn6EauouzdQ5Qrc28x7rTW5jKBYSP6T2qA,PzqPhQbEfMqziAR77KytsQGCaNMstaomrOfUli2WAktm-0_Moht-PK9oGfcpHfG6sUvHXQuVQZC1IA,Yassuo,708,133,121,0,0,1,0
NA1_4588727576,4,12,157,Yasuo,1979,2,0,0,5900,2031,0,6673,1055,3006,1018,3363,Refillable Potion,No item,Immortal Shieldbow,Doran's Blade,Berserker's Greaves,Cloak of Agility,Farsight Alteration,6,8,443,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,MIDDLE,14475,10936,140,2,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,olc7tOupDKn6EauouzdQ5Qrc28x7rTW5jKBYSP6T2qA,PzqPhQbEfMqziAR77KytsQGCaNMstaomrOfUli2WAktm-0_Moht-PK9oGfcpHfG6sUvHXQuVQZC1IA,Yassuo,708,133,121,0,0,1,0
NA1_4588740389,9,15,157,Yasuo,5926,7,0,0,13855,3031,3006,6673,3072,1031,3086,3363,Infinity Edge,Berserker's Greaves,Immortal Shieldbow,Bloodthirster,Chain Vest,Zeal,Farsight Alteration,17,8,443,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,MIDDLE,31869,23427,168,2,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,olc7tOupDKn6EauouzdQ5Qrc28x7rTW5jKBYSP6T2qA,PzqPhQbEfMqziAR77KytsQGCaNMstaomrOfUli2WAktm-0_Moht-PK9oGfcpHfG6sUvHXQuVQZC1IA,Yassuo,708,133,121,0,0,1,0
NA1_4588756816,8,13,45,Veigar,2735,5,0,1,7775,6655,3108,2420,3191,3158,3070,3363,Luden's Tempest,Fiendish Codex,Stopwatch,Seeker's Armguard,Ionian Boots of Lucidity,Tear of the Goddess,Farsight Alteration,5,8,443,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,MIDDLE,15171,10475,141,2,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,olc7tOupDKn6EauouzdQ5Qrc28x7rTW5jKBYSP6T2qA,PzqPhQbEfMqziAR77KytsQGCaNMstaomrOfUli2WAktm-0_Moht-PK9oGfcpHfG6sUvHXQuVQZC1IA,Yassuo,708,133,121,0,0,1,0
NA1_4588770898,9,12,157,Yasuo,2931,3,0,0,8725,3006,0,6673,3072,0,0,3363,Berserker's Greaves,No item,Immortal Shieldbow,Bloodthirster,No item,No item,Farsight Alteration,6,3,443,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,MIDDLE,14322,15189,159,1,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,olc7tOupDKn6EauouzdQ5Qrc28x7rTW5jKBYSP6T2qA,PzqPhQbEfMqziAR77KytsQGCaNMstaomrOfUli2WAktm-0_Moht-PK9oGfcpHfG6sUvHXQuVQZC1IA,Yassuo,708,133,121,0,0,1,0
NA1_4590271234,6,14,157,Yasuo,1621,8,0,0,11825,6673,3031,3006,3072,0,0,3363,Immortal Shieldbow,Infinity Edge,Berserker's Greaves,Bloodthirster,No item,No item,Farsight Alteration,9,3,443,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,MIDDLE,23127,27298,211,2,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,olc7tOupDKn6EauouzdQ5Qrc28x7rTW5jKBYSP6T2qA,PzqPhQbEfMqziAR77KytsQGCaNMstaomrOfUli2WAktm-0_Moht-PK9oGfcpHfG6sUvHXQuVQZC1IA,Yassuo,708,133,121,0,0,1,0
NA1_4590283684,9,17,45,Veigar,632,10,0,0,10535,3040,6657,3041,3020,1058,0,3363,Seraph's Embrace,Rod of Ages,Mejai's Soulstealer,Sorcerer's Shoes,Needlessly Large Rod,No item,Farsight Alteration,2,8,443,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,MIDDLE,20430,36178,215,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,olc7tOupDKn6EauouzdQ5Qrc28x7rTW5jKBYSP6T2qA,PzqPhQbEfMqziAR77KytsQGCaNMstaomrOfUli2WAktm-0_Moht-PK9oGfcpHfG6sUvHXQuVQZC1IA,Yassuo,708,133,121,0,0,1,0
NA1_4590314822,6,12,7,Leblanc,386,7,0,0,7025,6655,1029,2421,1082,3020,3108,3364,Luden's Tempest,Cloth Armor,Broken Stopwatch,Dark Seal,Sorcerer's Shoes,Fiendish Codex,Oracle Lens,2,8,443,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,MIDDLE,13009,19453,132,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,olc7tOupDKn6EauouzdQ5Qrc28x7rTW5jKBYSP6T2qA,PzqPhQbEfMqziAR77KytsQGCaNMstaomrOfUli2WAktm-0_Moht-PK9oGfcpHfG6sUvHXQuVQZC1IA,Yassuo,708,133,121,0,0,1,0
NA1_4590324326,17,16,157,Yasuo,1344,13,0,0,10175,1055,1038,6673,3072,3006,1018,3363,Doran's Blade,B. F. Sword,Immortal Shieldbow,Bloodthirster,Berserker's Greaves,Cloak of Agility,Farsight Alteration,6,3,444,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,MIDDLE,20214,28452,187,2,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0JZQ2chuHyuus7d5eAGt29ZPEuGuNnFifurxyXqpYeuM,olc7tOupDKn6EauouzdQ5Qrc28x7rTW5jKBYSP6T2qA,PzqPhQbEfMqziAR77KytsQGCaNMstaomrOfUli2WAktm-0_Moht-PK9oGfcpHfG6sUvHXQuVQZC1IA,Yassuo,708,133,121,0,0,1,0
NA1_4582023997,6,15,126,Jayce,8918,0,0,1,10650,1055,2031,6692,3158,3042,6694,3340,Doran's Blade,Refillable Potion,Eclipse,Ionian Boots of Lucidity,Muramana,Serylda's Grudge,Stealth Ward,6,6,494,0pbYDfHvB7888_Oo-3coP_6WnTmfisyhy943wdDH4Gk81G0,MIDDLE,24388,10783,225,3,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0pbYDfHvB7888_Oo-3coP_6WnTmfisyhy943wdDH4Gk81G0,Pt2aprrGUvOQaNRIM9TuorEEYRsNZbbugUe52fmwzV0AIQ,joUH3v_To6pALW9KYKaoLPRCdXp83lYafBvFiBKJlC3F_gX9qj2x3V7N_bJmqhezMMk7tcrn2h5zdg,DARK WlNGS,972,108,81,0,0,0,0
NA1_4582362537,2,13,136,AurelionSol,0,3,0,0,6950,3116,0,0,3070,1001,6657,3363,Rylai's Crystal Scepter,No item,No item,Tear of the Goddess,Boots,Rod of Ages,Farsight Alteration,1,8,494,0pbYDfHvB7888_Oo-3coP_6WnTmfisyhy943wdDH4Gk81G0,MIDDLE,7914,12838,196,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0pbYDfHvB7888_Oo-3coP_6WnTmfisyhy943wdDH4Gk81G0,Pt2aprrGUvOQaNRIM9TuorEEYRsNZbbugUe52fmwzV0AIQ,joUH3v_To6pALW9KYKaoLPRCdXp83lYafBvFiBKJlC3F_gX9qj2x3V7N_bJmqhezMMk7tcrn2h5zdg,DARK WlNGS,972,108,81,0,0,0,0
NA1_4582413879,8,16,126,Jayce,7238,4,0,0,13425,3042,6693,6694,0,3158,3814,3363,Muramana,Prowler's Claw,Serylda's Grudge,No item,Ionian Boots of Lucidity,Edge of Night,Farsight Alteration,6,3,494,0pbYDfHvB7888_Oo-3coP_6WnTmfisyhy943wdDH4Gk81G0,MIDDLE,33442,19325,215,4,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0pbYDfHvB7888_Oo-3coP_6WnTmfisyhy943wdDH4Gk81G0,Pt2aprrGUvOQaNRIM9TuorEEYRsNZbbugUe52fmwzV0AIQ,joUH3v_To6pALW9KYKaoLPRCdXp83lYafBvFiBKJlC3F_gX9qj2x3V7N_bJmqhezMMk7tcrn2h5zdg,DARK WlNGS,972,108,81,0,0,0,0
NA1_4582935664,11,16,61,Orianna,2369,2,0,0,11900,6655,3040,3089,0,0,3020,3363,Luden's Tempest,Seraph's Embrace,Rabadon's Deathcap,No item,No item,Sorcerer's Shoes,Farsight Alteration,3,8,494,0pbYDfHvB7888_Oo-3coP_6WnTmfisyhy943wdDH4Gk81G0,MIDDLE,22872,13580,224,0,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0pbYDfHvB7888_Oo-3coP_6WnTmfisyhy943wdDH4Gk81G0,Pt2aprrGUvOQaNRIM9TuorEEYRsNZbbugUe52fmwzV0AIQ,joUH3v_To6pALW9KYKaoLPRCdXp83lYafBvFiBKJlC3F_gX9qj2x3V7N_bJmqhezMMk7tcrn2h5zdg,DARK WlNGS,972,108,81,0,0,0,0
NA1_4583424902,3,11,126,Jayce,254,6,0,0,6330,1054,6692,3133,3158,3070,1036,3340,Doran's Shield,Eclipse,Caulfield's Warhammer,Ionian Boots of Lucidity,Tear of the Goddess,Long Sword,Stealth Ward,1,8,494,0pbYDfHvB7888_Oo-3coP_6WnTmfisyhy943wdDH4Gk81G0,MIDDLE,10747,15163,139,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0pbYDfHvB7888_Oo-3coP_6WnTmfisyhy943wdDH4Gk81G0,Pt2aprrGUvOQaNRIM9TuorEEYRsNZbbugUe52fmwzV0AIQ,joUH3v_To6pALW9KYKaoLPRCdXp83lYafBvFiBKJlC3F_gX9qj2x3V7N_bJmqhezMMk7tcrn2h5zdg,DARK WlNGS,972,108,81,0,0,0,0
NA1_4583438320,1,14,126,Jayce,5922,1,0,0,8975,3042,6693,2031,3158,3035,1036,3363,Muramana,Prowler's Claw,Refillable Potion,Ionian Boots of Lucidity,Last Whisper,Long Sword,Farsight Alteration,6,8,494,0pbYDfHvB7888_Oo-3coP_6WnTmfisyhy943wdDH4Gk81G0,MIDDLE,14341,10441,173,3,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,0pbYDfHvB7888_Oo-3coP_6WnTmfisyhy943wdDH4Gk81G0,Pt2aprrGUvOQaNRIM9TuorEEYRsNZbbugUe52fmwzV0AIQ,joUH3v_To6pALW9KYKaoLPRCdXp83lYafBvFiBKJlC3F_gX9qj2x3V7N_bJmqhezMMk7tcrn2h5zdg,DARK WlNGS,972,108,81,0,0,0,0
